DEPARTAMENTO,PROVINCIA,Diagnóstico,Producto,Cat_terapeutica,IPRESS,Prom_atendidos
LA LIBERTAD,PACASMAYO,"Asma, no especificada",XOLAIR,Inmunomodulador,POSTA DE SALUD JEQUETEPEQUE,1.0
LA LIBERTAD,PACASMAYO,"Asma, no especificada",XOLAIR,Inmunomodulador,POSTA DE SALUD SAN PEDRO DE LLOC,1.0
LA LIBERTAD,PACASMAYO,"Asma, no especificada",XOLAIR,Inmunomodulador,SAN JOSE,1.1
LA LIBERTAD,PACASMAYO,"Asma, no especificada",XOLAIR,Inmunomodulador,SANTA CATALINA,1.0
LA LIBERTAD,PACASMAYO,Carcinoma de células hepáticas,TECENTRIQ,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Degeneración de la mácula y del polo posterior del ojo (DMAE),VABYSMO,Oftalmológico,HOSPITAL DE APOYO TOMAS LAFORA,1.8
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,DISTRITAL PACASMAYO,1.5
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,HOSPITAL DE APOYO TOMAS LAFORA,1.0
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,HOSPITAL I PACASMAYO,1.3
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,POSTA DE SALUD GUADALUPE,1.3
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,POSTA DE SALUD SAN PEDRO DE LLOC,1.0
LA LIBERTAD,PACASMAYO,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,SANTA CATALINA,1.0
LA LIBERTAD,PACASMAYO,"Influenza con otras manifestaciones respiratorias, virus no identificado",TAMIFLU,Antiinfeccioso,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Melanoma maligno de piel, sitio no especificado",TECENTRIQ,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna de la mama (Triple negativo),TECENTRIQ,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna de la mama (Triple negativo),TECENTRIQ,Antineoplásico,HOSPITAL I PACASMAYO,1.3
LA LIBERTAD,PACASMAYO,Neoplasia maligna de la mama (Triple negativo),TECENTRIQ,Antineoplásico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna de la mama (Triple negativo),TECENTRIQ,Antineoplásico,POSTA DE SALUD LIMONCARRO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",HERCEPTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",HERCEPTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.3
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",HERCEPTIN,Antineoplásico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",HERCEPTIN,Antineoplásico,POSTA DE SALUD LIMONCARRO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",KADCYLA,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",KADCYLA,Antineoplásico,HOSPITAL I PACASMAYO,1.3
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",KADCYLA,Antineoplásico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",KADCYLA,Antineoplásico,POSTA DE SALUD LIMONCARRO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",PERJETA,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",PERJETA,Antineoplásico,HOSPITAL I PACASMAYO,1.3
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",PERJETA,Antineoplásico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de la mama, parte no especificada",PERJETA,Antineoplásico,POSTA DE SALUD LIMONCARRO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna de los bronquios o del pulmón,TECENTRIQ,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de los bronquios o del pulmón, parte no especificada",ALECENSA,Inmunomodulador,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna de los bronquios o del pulmón, parte no especificada",AVASTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del colon, parte no especificada",AVASTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del colon, parte no especificada",AVASTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del colon, parte no especificada",AVASTIN,Antineoplásico,POSTA DE SALUD LIMONCARRO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del cuello del útero, sin otra especificación",AVASTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del cuello del útero, sin otra especificación",AVASTIN,Antineoplásico,HOSPITAL DE APOYO TOMAS LAFORA,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del cuello del útero, sin otra especificación",AVASTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del encéfalo, parte no especificada (Glioblastoma)",AVASTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del estómago, parte no especificada",HERCEPTIN,Antineoplásico,DISTRITAL PACASMAYO,2.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del estómago, parte no especificada",HERCEPTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna del ovario,AVASTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna del ovario,AVASTIN,Antineoplásico,HOSPITAL DE APOYO TOMAS LAFORA,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna del ovario,AVASTIN,Antineoplásico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna del ovario,AVASTIN,Antineoplásico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,Neoplasia maligna del ovario,AVASTIN,Antineoplásico,POSTA DE SALUD SAN PEDRO DE LLOC,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del riñón, excepto de la pelvis renal",AVASTIN,Antineoplásico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Neoplasia maligna del riñón, excepto de la pelvis renal",AVASTIN,Antineoplásico,HOSPITAL DE APOYO TOMAS LAFORA,2.0
LA LIBERTAD,PACASMAYO,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,HOSPITAL DE APOYO TOMAS LAFORA,1.0
LA LIBERTAD,PACASMAYO,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,HOSPITAL DE APOYO TOMAS LAFORA,1.2
LA LIBERTAD,PACASMAYO,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,HOSPITAL I PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,POSTA DE SALUD GUADALUPE,1.0
LA LIBERTAD,PACASMAYO,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,SANTA CATALINA,1.0
LA LIBERTAD,PACASMAYO,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,DISTRITAL PACASMAYO,1.0
LA LIBERTAD,PACASMAYO,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,SAN JOSE,1.0
LA LIBERTAD,PATAZ,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS,1.0
LA LIBERTAD,SANCHEZ CARRION,Artritis reumatoide juvenil,ACTEMRA,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,3.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,24 DE JUNIO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,ARAGOSTAY,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CANUCUBAMBA,2.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CARABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CERPAQUINO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CHAQUILBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CHOQUIZONGUILLO,5.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CHUGAY,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CORRAL GRANDE,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,CURGOS-WALTER JUNIOR VELARDE ARTEAGA,1.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,EL CALVARIO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,EL CAPULI,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,EL OLIVO,5.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,HUALASGOSDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,LLUCHUBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,MARCABAL GRANDE,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,MARCABALITO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,MOLINO VIEJO,4.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,MUNMALCA,3.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,OROGOLDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,POMABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,PUENTE PIEDRA,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SANAGORAN,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SARIN,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SARTIMBAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SHIRACORRAL,3.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SHITA,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SUCCHACENTRO,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,SUCCHAMARCA,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",ACTEMRA,Inmunomodulador,VENTANAS,1.8
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,24 DE JUNIO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,ARAGOSTAY,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CANUCUBAMBA,2.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CARABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CERPAQUINO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CHAQUILBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CHOQUIZONGUILLO,5.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CHUGAY,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CORRAL GRANDE,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,CURGOS-WALTER JUNIOR VELARDE ARTEAGA,1.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,EL CALVARIO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,EL CAPULI,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,EL OLIVO,5.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,HOSPITAL DE APOYO LEONCIO PRADO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,HUALASGOSDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,LLUCHUBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,MARCABAL GRANDE,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,MARCABALITO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,MOLINO VIEJO,4.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,MUNMALCA,3.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,OROGOLDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,POMABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,PUENTE PIEDRA,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SANAGORAN,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SARIN,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SARTIMBAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SHIRACORRAL,3.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SHITA,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SUCCHACENTRO,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,SUCCHAMARCA,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",Mab Thera,Antineoplásico,VENTANAS,1.8
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,24 DE JUNIO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,ARAGOSTAY,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CANUCUBAMBA,2.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CARABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CERPAQUINO,2.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CHAQUILBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CHOQUIZONGUILLO,5.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CHUGAY,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CORRAL GRANDE,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,CURGOS-WALTER JUNIOR VELARDE ARTEAGA,1.1
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,EL CALVARIO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,EL CAPULI,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,EL OLIVO,5.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,HOSPITAL DE APOYO LEONCIO PRADO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,HUALASGOSDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,LLUCHUBAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,MARCABAL GRANDE,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,MARCABALITO,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,MOLINO VIEJO,4.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,MUNMALCA,3.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,OROGOLDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,POMABAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,PUENTE PIEDRA,1.7
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SANAGORAN,1.3
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SARIN,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SARTIMBAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SHIRACORRAL,3.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SHITA,2.4
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SUCCHACENTRO,1.5
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,SUCCHAMARCA,2.0
LA LIBERTAD,SANCHEZ CARRION,"Artritis reumatoide, no especificada",RITUXAN,Antineoplásico,VENTANAS,1.8
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,ARICAPAMPA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,CANUCUBAMBA,3.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,CARABAMBA,1.7
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,CHOQUIZONGUILLO,2.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,CHUGAY,1.3
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,CURGOS-WALTER JUNIOR VELARDE ARTEAGA,1.3
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,EL OLIVO,3.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,LA VICTORIA,2.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,MARCABAL GRANDE,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,MARCABALITO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,MUNMALCA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,PALLAR ALTO,4.3
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,PUENTE PIEDRA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,SANAGORAN,2.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,SARTIMBAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,SHIRACORRAL,2.0
LA LIBERTAD,SANCHEZ CARRION,"Asma, no especificada",XOLAIR,Inmunomodulador,SUCCHACENTRO,1.7
LA LIBERTAD,SANCHEZ CARRION,Degeneración de la mácula y del polo posterior del ojo (DMAE),VABYSMO,Oftalmológico,HOSPITAL DE APOYO LEONCIO PRADO,1.2
LA LIBERTAD,SANCHEZ CARRION,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,CHUGAY,2.0
LA LIBERTAD,SANCHEZ CARRION,Enfermedad de Parkinson,MADOPAR,Sistema Nervioso,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Influenza con otras manifestaciones respiratorias, virus no identificado",TAMIFLU,Antiinfeccioso,UCHUBAMBA,1.0
LA LIBERTAD,SANCHEZ CARRION,"Linfoma no Hodgkin, no especificado",Mab Thera,Antineoplásico,SUCCHACENTRO,3.0
LA LIBERTAD,SANCHEZ CARRION,"Linfoma no Hodgkin, no especificado",RITUXAN,Antineoplásico,SUCCHACENTRO,3.0
LA LIBERTAD,SANCHEZ CARRION,Neoplasia maligna de los bronquios o del pulmón,TECENTRIQ,Antineoplásico,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Neoplasia maligna de los bronquios o del pulmón, parte no especificada",ALECENSA,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Neoplasia maligna de los bronquios o del pulmón, parte no especificada",AVASTIN,Antineoplásico,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Neoplasia maligna del estómago, parte no especificada",HERCEPTIN,Antineoplásico,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Neoplasia maligna del estómago, parte no especificada",HERCEPTIN,Antineoplásico,MUNMALCA,2.0
LA LIBERTAD,SANCHEZ CARRION,Otras oclusiones vasculares de la retina,VABYSMO,Oftalmológico,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,HUALASGOSDAY,2.0
LA LIBERTAD,SANCHEZ CARRION,"Pólipo nasal, no especificado",XOLAIR,Inmunomodulador,SUCCHACENTRO,1.0
LA LIBERTAD,SANCHEZ CARRION,Retinopatía diabética (EMD),VABYSMO,Oftalmológico,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,Trasplante de riñón (Estado de),CELLCEPT,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,COCHABAMBA,1.5
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,EL OLIVO,3.0
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,EL PALLAR,2.5
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,HOSPITAL DE APOYO LEONCIO PRADO,1.0
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,PUENTE PIEDRA,2.0
LA LIBERTAD,SANCHEZ CARRION,Urticaria idiopática (crónica),XOLAIR,Inmunomodulador,SARTIMBAMBA,1.0
LA LIBERTAD,SANTIAGO DE CHUCO,Artritis reumatoide juvenil,ACTEMRA,Inmunomodulador,HOSPITAL DE APOYO CESAR ABRAHAM VALLEJO MENDOZA,1.0
